system_id,system_label,scenario_id,split,goal_profile,days,shopping_mode,selected_candidate_source,model_selected,candidate_count_considered,generation_time_ms,protein_abs_gap_g,calorie_abs_gap_kcal,macro_gap_ratio_sum,estimated_basket_cost,price_per_1000_kcal,price_per_100g_protein,unique_ingredient_count,role_diversity_count,warning_count,scorer_score
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,budget_friendly:midwest:3:fresh:empty,test,budget_friendly_healthy,3,fresh,model,1,10,113.103,7.2,173.1,4.841202,16.5,2.549011,5.111524,6,4,0,15.365979
heuristic_only,Heuristic Only,budget_friendly:midwest:3:fresh:protein_stocked,test,budget_friendly_healthy,3,fresh,heuristic,0,6,55.371,5.4,592.3,5.08666,14.08,2.042859,4.337646,6,4,0,15.297915
hybrid_best,Hybrid Best Model,budget_friendly:midwest:3:fresh:protein_stocked,test,budget_friendly_healthy,3,fresh,model,1,10,362.139,7.2,173.1,4.841202,16.5,2.549011,5.111524,6,4,0,15.365979
hybrid_logistic_regression,Hybrid logistic_regression,budget_friendly:midwest:3:fresh:protein_stocked,test,budget_friendly_healthy,3,fresh,heuristic,0,6,79.137,5.4,592.3,5.08666,14.08,2.042859,4.337646,6,4,0,15.297915
hybrid_random_forest,Hybrid random_forest,budget_friendly:midwest:3:fresh:protein_stocked,test,budget_friendly_healthy,3,fresh,model,1,10,365.084,7.2,173.1,4.841202,16.5,2.549011,5.111524,6,4,0,15.365979
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,budget_friendly:midwest:3:fresh:protein_stocked,test,budget_friendly_healthy,3,fresh,hybrid,1,6,117.492,5.4,592.3,5.08666,14.08,2.042859,4.337646,6,4,0,15.297915
heuristic_only,Heuristic Only,budget_friendly:new_york:1:balanced:empty,test,budget_friendly_healthy,1,balanced,heuristic,0,6,53.392,8.8,107.8,4.915657,6.26,2.835402,6.185771,6,4,0,16.993295
hybrid_best,Hybrid Best Model,budget_friendly:new_york:1:balanced:empty,test,budget_friendly_healthy,1,balanced,model,1,10,420.022,2.5,51.5,4.875383,6.13,2.849175,5.702326,6,4,0,17.24755
hybrid_logistic_regression,Hybrid logistic_regression,budget_friendly:new_york:1:balanced:empty,test,budget_friendly_healthy,1,balanced,hybrid,1,6,88.464,8.8,107.8,4.915657,6.26,2.835402,6.185771,6,4,0,16.993295
hybrid_random_forest,Hybrid random_forest,budget_friendly:new_york:1:balanced:empty,test,budget_friendly_healthy,1,balanced,model,1,10,369.129,2.5,51.5,4.875383,6.13,2.849175,5.702326,6,4,0,17.24755
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,budget_friendly:new_york:1:balanced:empty,test,budget_friendly_healthy,1,balanced,model,1,10,120.912,2.5,51.5,4.875383,6.13,2.849175,5.702326,6,4,0,17.24755
heuristic_only,Heuristic Only,budget_friendly:new_york:7:bulk:empty,test,budget_friendly_healthy,7,bulk,heuristic,0,6,61.539,16.5,4457.4,6.093919,42.47,2.216898,5.399873,6,4,1,9.504572
hybrid_best,Hybrid Best Model,budget_friendly:new_york:7:bulk:empty,test,budget_friendly_healthy,7,bulk,hybrid,1,6,397.599,16.5,4457.4,6.093919,42.47,2.216898,5.399873,6,4,1,9.504572
hybrid_logistic_regression,Hybrid logistic_regression,budget_friendly:new_york:7:bulk:empty,test,budget_friendly_healthy,7,bulk,heuristic,0,6,88.962,16.5,4457.4,6.093919,42.47,2.216898,5.399873,6,4,1,9.504572
hybrid_random_forest,Hybrid random_forest,budget_friendly:new_york:7:bulk:empty,test,budget_friendly_healthy,7,bulk,hybrid,1,6,364.778,16.5,4457.4,6.093919,42.47,2.216898,5.399873,6,4,1,9.504572
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,budget_friendly:new_york:7:bulk:empty,test,budget_friendly_healthy,7,bulk,hybrid,1,6,120.97,16.5,4457.4,6.093919,42.47,2.216898,5.399873,6,4,1,9.504572
heuristic_only,Heuristic Only,budget_friendly:new_york:7:bulk:mixed_staples,test,budget_friendly_healthy,7,bulk,heuristic,0,6,59.566,16.5,4457.4,6.093919,42.47,2.216898,5.399873,6,4,1,9.504572
hybrid_best,Hybrid Best Model,budget_friendly:new_york:7:bulk:mixed_staples,test,budget_friendly_healthy,7,bulk,hybrid,1,6,377.391,16.5,4457.4,6.093919,42.47,2.216898,5.399873,6,4,1,9.504572
hybrid_logistic_regression,Hybrid logistic_regression,budget_friendly:new_york:7:bulk:mixed_staples,test,budget_friendly_healthy,7,bulk,heuristic,0,6,81.738,16.5,4457.4,6.093919,42.47,2.216898,5.399873,6,4,1,9.504572
hybrid_random_forest,Hybrid random_forest,budget_friendly:new_york:7:bulk:mixed_staples,test,budget_friendly_healthy,7,bulk,hybrid,1,6,362.843,16.5,4457.4,6.093919,42.47,2.216898,5.399873,6,4,1,9.504572
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,budget_friendly:new_york:7:bulk:mixed_staples,test,budget_friendly_healthy,7,bulk,hybrid,1,6,114.613,16.5,4457.4,6.093919,42.47,2.216898,5.399873,6,4,1,9.504572
heuristic_only,Heuristic Only,budget_friendly:new_york:7:bulk:protein_stocked,test,budget_friendly_healthy,7,bulk,heuristic,0,6,62.223,19.6,4063.3,6.07837,39.47,2.103575,5.259861,6,4,1,9.753747
hybrid_best,Hybrid Best Model,budget_friendly:new_york:7:bulk:protein_stocked,test,budget_friendly_healthy,7,bulk,hybrid,1,6,368.552,19.6,4063.3,6.07837,39.47,2.103575,5.259861,6,4,1,9.753747
hybrid_logistic_regression,Hybrid logistic_regression,budget_friendly:new_york:7:bulk:protein_stocked,test,budget_friendly_healthy,7,bulk,heuristic,0,6,80.827,19.6,4063.3,6.07837,39.47,2.103575,5.259861,6,4,1,9.753747
hybrid_random_forest,Hybrid random_forest,budget_friendly:new_york:7:bulk:protein_stocked,test,budget_friendly_healthy,7,bulk,hybrid,1,6,362.001,19.6,4063.3,6.07837,39.47,2.103575,5.259861,6,4,1,9.753747
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,budget_friendly:new_york:7:bulk:protein_stocked,test,budget_friendly_healthy,7,bulk,hybrid,1,6,114.136,19.6,4063.3,6.07837,39.47,2.103575,5.259861,6,4,1,9.753747
heuristic_only,Heuristic Only,budget_friendly:south:5:balanced:empty,test,budget_friendly_healthy,5,balanced,heuristic,0,6,58.928,22.8,2135.1,6.376646,27.68,2.190723,5.250379,6,4,0,12.854249
hybrid_best,Hybrid Best Model,budget_friendly:south:5:balanced:empty,test,budget_friendly_healthy,5,balanced,hybrid,1,6,384.547,22.8,2135.1,6.376646,27.68,2.190723,5.250379,6,4,0,12.854249
hybrid_logistic_regression,Hybrid logistic_regression,budget_friendly:south:5:balanced:empty,test,budget_friendly_healthy,5,balanced,heuristic,0,10,83.001,22.8,2135.1,6.376646,27.68,2.190723,5.250379,6,4,0,12.854249
hybrid_random_forest,Hybrid random_forest,budget_friendly:south:5:balanced:empty,test,budget_friendly_healthy,5,balanced,hybrid,1,6,366.165,22.8,2135.1,6.376646,27.68,2.190723,5.250379,6,4,0,12.854249
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,budget_friendly:south:5:balanced:empty,test,budget_friendly_healthy,5,balanced,hybrid,1,6,134.084,22.8,2135.1,6.376646,27.68,2.190723,5.250379,6,4,0,12.854249
heuristic_only,Heuristic Only,budget_friendly:south:7:bulk:mixed_staples,test,budget_friendly_healthy,7,bulk,heuristic,0,6,67.744,16.5,4457.4,6.093919,38.63,2.016453,4.911634,6,4,1,9.906951
hybrid_best,Hybrid Best Model,budget_friendly:south:7:bulk:mixed_staples,test,budget_friendly_healthy,7,bulk,hybrid,1,6,377.078,16.5,4457.4,6.093919,38.63,2.016453,4.911634,6,4,1,9.906951
hybrid_logistic_regression,Hybrid logistic_regression,budget_friendly:south:7:bulk:mixed_staples,test,budget_friendly_healthy,7,bulk,heuristic,0,6,85.421,16.5,4457.4,6.093919,38.63,2.016453,4.911634,6,4,1,9.906951
hybrid_random_forest,Hybrid random_forest,budget_friendly:south:7:bulk:mixed_staples,test,budget_friendly_healthy,7,bulk,hybrid,1,6,360.297,16.5,4457.4,6.093919,38.63,2.016453,4.911634,6,4,1,9.906951
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,budget_friendly:south:7:bulk:mixed_staples,test,budget_friendly_healthy,7,bulk,hybrid,1,6,114.707,16.5,4457.4,6.093919,38.63,2.016453,4.911634,6,4,1,9.906951
heuristic_only,Heuristic Only,budget_friendly:us:1:balanced:protein_stocked,test,budget_friendly_healthy,1,balanced,heuristic,0,6,67.547,12.5,67.9,4.908945,4.36,2.011163,4.471795,5,3,0,16.540511
hybrid_best,Hybrid Best Model,budget_friendly:us:1:balanced:protein_stocked,test,budget_friendly_healthy,1,balanced,model,1,10,428.875,2.5,51.5,4.875383,5.59,2.598187,5.2,6,4,0,17.113328
hybrid_logistic_regression,Hybrid logistic_regression,budget_friendly:us:1:balanced:protein_stocked,test,budget_friendly_healthy,1,balanced,heuristic,0,6,80.857,12.5,67.9,4.908945,4.36,2.011163,4.471795,5,3,0,16.540511
hybrid_random_forest,Hybrid random_forest,budget_friendly:us:1:balanced:protein_stocked,test,budget_friendly_healthy,1,balanced,model,1,10,353.33,2.5,51.5,4.875383,5.59,2.598187,5.2,6,4,0,17.113328
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,budget_friendly:us:1:balanced:protein_stocked,test,budget_friendly_healthy,1,balanced,model,1,10,114.145,2.5,51.5,4.875383,5.59,2.598187,5.2,6,4,0,17.113328
heuristic_only,Heuristic Only,budget_friendly:west:1:balanced:empty,test,budget_friendly_healthy,1,balanced,heuristic,0,6,58.132,8.8,107.8,4.915657,5.75,2.604403,5.681818,6,4,0,17.081773
hybrid_best,Hybrid Best Model,budget_friendly:west:1:balanced:empty,test,budget_friendly_healthy,1,balanced,model,1,10,375.452,2.5,51.5,4.875383,5.7,2.649314,5.302326,6,4,0,17.127518
hybrid_logistic_regression,Hybrid logistic_regression,budget_friendly:west:1:balanced:empty,test,budget_friendly_healthy,1,balanced,heuristic,0,6,84.184,8.8,107.8,4.915657,5.75,2.604403,5.681818,6,4,0,17.081773
hybrid_random_forest,Hybrid random_forest,budget_friendly:west:1:balanced:empty,test,budget_friendly_healthy,1,balanced,model,1,10,348.569,2.5,51.5,4.875383,5.7,2.649314,5.302326,6,4,0,17.127518
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,budget_friendly:west:1:balanced:empty,test,budget_friendly_healthy,1,balanced,model,1,10,112.486,2.5,51.5,4.875383,5.7,2.649314,5.302326,6,4,0,17.127518
heuristic_only,Heuristic Only,budget_friendly:west:1:balanced:mixed_staples,test,budget_friendly_healthy,1,balanced,heuristic,0,6,54.703,8.8,107.8,4.915657,5.75,2.604403,5.681818,6,4,0,17.081773
hybrid_best,Hybrid Best Model,budget_friendly:west:1:balanced:mixed_staples,test,budget_friendly_healthy,1,balanced,model,1,10,422.311,2.5,51.5,4.875383,5.7,2.649314,5.302326,6,4,0,17.127518
hybrid_logistic_regression,Hybrid logistic_regression,budget_friendly:west:1:balanced:mixed_staples,test,budget_friendly_healthy,1,balanced,heuristic,0,6,79.674,8.8,107.8,4.915657,5.75,2.604403,5.681818,6,4,0,17.081773
hybrid_random_forest,Hybrid random_forest,budget_friendly:west:1:balanced:mixed_staples,test,budget_friendly_healthy,1,balanced,model,1,10,379.025,2.5,51.5,4.875383,5.7,2.649314,5.302326,6,4,0,17.127518
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,budget_friendly:west:1:balanced:mixed_staples,test,budget_friendly_healthy,1,balanced,model,1,10,118.667,2.5,51.5,4.875383,5.7,2.649314,5.302326,6,4,0,17.127518
heuristic_only,Heuristic Only,budget_friendly:west:5:balanced:mixed_staples,test,budget_friendly_healthy,5,balanced,heuristic,0,6,67.816,22.8,2135.1,6.376646,26.83,2.12345,5.08915,6,4,0,12.854249
hybrid_best,Hybrid Best Model,budget_friendly:west:5:balanced:mixed_staples,test,budget_friendly_healthy,5,balanced,hybrid,1,6,460.174,22.8,2135.1,6.376646,26.83,2.12345,5.08915,6,4,0,12.854249
hybrid_logistic_regression,Hybrid logistic_regression,budget_friendly:west:5:balanced:mixed_staples,test,budget_friendly_healthy,5,balanced,hybrid,1,6,86.971,22.8,2135.1,6.376646,26.83,2.12345,5.08915,6,4,0,12.854249
hybrid_random_forest,Hybrid random_forest,budget_friendly:west:5:balanced:mixed_staples,test,budget_friendly_healthy,5,balanced,hybrid,1,6,353.528,22.8,2135.1,6.376646,26.83,2.12345,5.08915,6,4,0,12.854249
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,budget_friendly:west:5:balanced:mixed_staples,test,budget_friendly_healthy,5,balanced,hybrid,1,6,115.288,22.8,2135.1,6.376646,26.83,2.12345,5.08915,6,4,0,12.854249
heuristic_only,Heuristic Only,dairy_free_high_protein:midwest:3:fresh:mixed_staples,test,maintenance,3,fresh,heuristic,0,6,58.63,0.2,13.6,0.911316,19.11,2.969051,4.71619,6,4,0,10.363525
hybrid_best,Hybrid Best Model,dairy_free_high_protein:midwest:3:fresh:mixed_staples,test,maintenance,3,fresh,model,1,10,365.339,1.6,23.0,1.15117,19.16,2.981173,4.712248,6,4,0,10.751291
hybrid_logistic_regression,Hybrid logistic_regression,dairy_free_high_protein:midwest:3:fresh:mixed_staples,test,maintenance,3,fresh,model,1,10,81.805,1.6,23.0,1.15117,19.16,2.981173,4.712248,6,4,0,10.751291
hybrid_random_forest,Hybrid random_forest,dairy_free_high_protein:midwest:3:fresh:mixed_staples,test,maintenance,3,fresh,model,1,10,358.433,1.6,23.0,1.15117,19.16,2.981173,4.712248,6,4,0,10.751291
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,dairy_free_high_protein:midwest:3:fresh:mixed_staples,test,maintenance,3,fresh,model,1,10,119.791,1.6,23.0,1.15117,19.16,2.981173,4.712248,6,4,0,10.751291
heuristic_only,Heuristic Only,dairy_free_high_protein:midwest:5:balanced:mixed_staples,test,maintenance,5,balanced,heuristic,0,6,64.378,27.5,147.4,0.990592,35.55,3.262246,5.060498,8,4,0,4.002146
hybrid_best,Hybrid Best Model,dairy_free_high_protein:midwest:5:balanced:mixed_staples,test,maintenance,5,balanced,repaired_model,1,10,364.637,4.0,4.4,0.986481,30.22,2.810013,4.503726,7,4,0,9.210013
hybrid_logistic_regression,Hybrid logistic_regression,dairy_free_high_protein:midwest:5:balanced:mixed_staples,test,maintenance,5,balanced,repaired_model,1,10,86.211,4.0,4.4,0.986481,30.22,2.810013,4.503726,7,4,0,9.210013
hybrid_random_forest,Hybrid random_forest,dairy_free_high_protein:midwest:5:balanced:mixed_staples,test,maintenance,5,balanced,repaired_model,1,10,353.022,4.0,4.4,0.986481,30.22,2.810013,4.503726,7,4,0,9.210013
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,dairy_free_high_protein:midwest:5:balanced:mixed_staples,test,maintenance,5,balanced,repaired_model,1,10,116.707,4.0,4.4,0.986481,30.22,2.810013,4.503726,7,4,0,9.210013
heuristic_only,Heuristic Only,dairy_free_high_protein:midwest:7:bulk:mixed_staples,test,maintenance,7,bulk,heuristic,0,6,70.051,154.2,321.2,1.120758,40.93,2.778909,5.175771,8,4,4,3.588921
hybrid_best,Hybrid Best Model,dairy_free_high_protein:midwest:7:bulk:mixed_staples,test,maintenance,7,bulk,repaired_model,1,10,381.629,181.0,264.8,1.001681,36.43,2.46395,4.768325,7,4,3,8.834696
hybrid_logistic_regression,Hybrid logistic_regression,dairy_free_high_protein:midwest:7:bulk:mixed_staples,test,maintenance,7,bulk,repaired_model,1,10,83.443,181.0,264.8,1.001681,36.43,2.46395,4.768325,7,4,3,8.834696
hybrid_random_forest,Hybrid random_forest,dairy_free_high_protein:midwest:7:bulk:mixed_staples,test,maintenance,7,bulk,repaired_model,1,10,366.983,181.0,264.8,1.001681,36.43,2.46395,4.768325,7,4,3,8.834696
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,dairy_free_high_protein:midwest:7:bulk:mixed_staples,test,maintenance,7,bulk,repaired_model,1,10,118.051,181.0,264.8,1.001681,36.43,2.46395,4.768325,7,4,3,8.834696
heuristic_only,Heuristic Only,dairy_free_high_protein:new_york:1:balanced:mixed_staples,test,maintenance,1,balanced,heuristic,0,6,61.394,0.0,30.0,1.122498,8.83,4.050459,6.540741,6,4,0,12.390812
hybrid_best,Hybrid Best Model,dairy_free_high_protein:new_york:1:balanced:mixed_staples,test,maintenance,1,balanced,model,1,10,373.323,0.8,15.6,1.220731,7.05,3.255449,5.191458,6,4,0,12.923258
hybrid_logistic_regression,Hybrid logistic_regression,dairy_free_high_protein:new_york:1:balanced:mixed_staples,test,maintenance,1,balanced,model,1,10,83.643,1.2,17.3,1.157859,7.92,3.713602,5.919283,6,4,0,12.973182
hybrid_random_forest,Hybrid random_forest,dairy_free_high_protein:new_york:1:balanced:mixed_staples,test,maintenance,1,balanced,model,1,10,366.831,0.8,15.6,1.220731,7.05,3.255449,5.191458,6,4,0,12.923258
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,dairy_free_high_protein:new_york:1:balanced:mixed_staples,test,maintenance,1,balanced,model,1,10,113.679,1.2,17.3,1.157859,7.92,3.713602,5.919283,6,4,0,12.973182
heuristic_only,Heuristic Only,dairy_free_high_protein:new_york:3:fresh:mixed_staples,test,maintenance,3,fresh,heuristic,0,6,63.406,0.2,13.6,0.911316,23.58,3.663539,5.819348,6,4,0,10.326322
hybrid_best,Hybrid Best Model,dairy_free_high_protein:new_york:3:fresh:mixed_staples,test,maintenance,3,fresh,model,1,10,394.136,1.8,6.9,1.216943,21.01,3.260853,5.210813,6,4,0,10.707694
hybrid_logistic_regression,Hybrid logistic_regression,dairy_free_high_protein:new_york:3:fresh:mixed_staples,test,maintenance,3,fresh,model,1,10,84.512,1.6,23.0,1.15117,24.09,3.74825,5.924742,6,4,0,10.702788
hybrid_random_forest,Hybrid random_forest,dairy_free_high_protein:new_york:3:fresh:mixed_staples,test,maintenance,3,fresh,model,1,10,359.561,1.8,6.9,1.216943,21.01,3.260853,5.210813,6,4,0,10.707694
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,dairy_free_high_protein:new_york:3:fresh:mixed_staples,test,maintenance,3,fresh,model,1,10,115.526,1.6,23.0,1.15117,24.09,3.74825,5.924742,6,4,0,10.702788
heuristic_only,Heuristic Only,dairy_free_high_protein:south:3:fresh:mixed_staples,test,maintenance,3,fresh,heuristic,0,6,58.019,0.2,13.6,0.911316,18.55,2.882046,4.577986,6,4,0,10.364272
hybrid_best,Hybrid Best Model,dairy_free_high_protein:south:3:fresh:mixed_staples,test,maintenance,3,fresh,model,1,10,364.766,1.6,23.0,1.15117,18.53,2.883149,4.557304,6,4,0,10.752038
hybrid_logistic_regression,Hybrid logistic_regression,dairy_free_high_protein:south:3:fresh:mixed_staples,test,maintenance,3,fresh,model,1,10,82.279,1.6,23.0,1.15117,18.53,2.883149,4.557304,6,4,0,10.752038
hybrid_random_forest,Hybrid random_forest,dairy_free_high_protein:south:3:fresh:mixed_staples,test,maintenance,3,fresh,model,1,10,361.062,1.6,23.0,1.15117,18.53,2.883149,4.557304,6,4,0,10.752038
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,dairy_free_high_protein:south:3:fresh:mixed_staples,test,maintenance,3,fresh,model,1,10,122.772,1.6,23.0,1.15117,18.53,2.883149,4.557304,6,4,0,10.752038
heuristic_only,Heuristic Only,dairy_free_high_protein:south:5:balanced:mixed_staples,test,maintenance,5,balanced,heuristic,0,6,58.283,27.5,147.4,0.990592,34.77,3.190669,4.949466,8,4,0,3.988727
hybrid_best,Hybrid Best Model,dairy_free_high_protein:south:5:balanced:mixed_staples,test,maintenance,5,balanced,repaired_model,1,10,386.913,4.0,4.4,0.986481,29.32,2.726326,4.369598,7,4,0,9.207094
hybrid_logistic_regression,Hybrid logistic_regression,dairy_free_high_protein:south:5:balanced:mixed_staples,test,maintenance,5,balanced,repaired_model,1,10,90.817,4.0,4.4,0.986481,29.32,2.726326,4.369598,7,4,0,9.207094
hybrid_random_forest,Hybrid random_forest,dairy_free_high_protein:south:5:balanced:mixed_staples,test,maintenance,5,balanced,repaired_model,1,10,366.029,4.0,4.4,0.986481,29.32,2.726326,4.369598,7,4,0,9.207094
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,dairy_free_high_protein:south:5:balanced:mixed_staples,test,maintenance,5,balanced,repaired_model,1,10,151.766,4.0,4.4,0.986481,29.32,2.726326,4.369598,7,4,0,9.207094
heuristic_only,Heuristic Only,dairy_free_high_protein:us:3:fresh:empty,test,maintenance,3,fresh,heuristic,0,6,59.808,3.1,11.9,1.680739,22.37,3.46183,5.4815,6,4,0,10.270156
hybrid_best,Hybrid Best Model,dairy_free_high_protein:us:3:fresh:empty,test,maintenance,3,fresh,model,1,10,379.33,1.6,23.0,1.15117,19.76,3.074529,4.859813,6,4,0,10.751291
hybrid_logistic_regression,Hybrid logistic_regression,dairy_free_high_protein:us:3:fresh:empty,test,maintenance,3,fresh,model,1,10,83.549,1.6,23.0,1.15117,19.76,3.074529,4.859813,6,4,0,10.751291
hybrid_random_forest,Hybrid random_forest,dairy_free_high_protein:us:3:fresh:empty,test,maintenance,3,fresh,model,1,10,366.863,1.6,23.0,1.15117,19.76,3.074529,4.859813,6,4,0,10.751291
hybrid_hist_gradient_boosting,Hybrid hist_gradient_boosting,dairy_free_high_protein:us:3:fresh:empty,test,maintenance,3,fresh,model,1,10,116.537,1.6,23.0,1.15117,19.76,3.074529,4.859813,6,4,0,10.751291
